,TEAM,CONF,Power Conference,G,W,ADJEM,ADJOE,ADJDE,BARTHAG,EFG_O,EFG_D,TOM,TOR,RBM,TORD,ORB,DRB,FTR,FTRD,2P_O,2P_D,3P_O,3P_D,ADJ_T,WAB,SEED,POSTSEASON,Year
3079,Rutgers,B10,1,31,6,-9.200000000000003,97.5,106.7,0.261,45.8,52.0,-2.799999999999997,18.9,-10.599999999999998,16.1,25.3,35.9,34.5,29.7,44.9,49.9,32.2,37.4,71.4,-14.0,,,2016
3080,Sacramento St.,BSky,0,29,12,-11.299999999999997,96.8,108.1,0.2178,49.3,50.1,0.9000000000000021,16.7,-4.899999999999999,17.6,26.3,31.2,34.9,37.9,49.2,50.9,33.1,32.5,69.3,-12.9,,,2016
3081,Sacred Heart,NEC,0,30,12,-14.099999999999994,98.0,112.1,0.1772,48.4,51.1,-2.1999999999999993,20.2,1.0,18.0,33.4,32.4,38.7,39.4,49.2,49.6,31.1,35.9,72.2,-13.8,,,2016
3082,Saint Joseph's,A10,0,36,28,16.60000000000001,114.2,97.6,0.86,51.2,48.1,1.8000000000000007,14.3,2.5,16.1,28.3,25.8,37.4,25.0,52.3,49.2,32.7,31.1,70.9,3.4,8.0,R32,2016
3083,Saint Louis,A10,0,32,11,-3.799999999999997,96.4,100.2,0.3913,47.7,50.0,-1.0,19.5,-7.199999999999999,18.5,20.7,27.9,37.8,39.3,46.9,50.5,32.8,32.8,69.6,-11.6,,,2016
3084,Saint Mary's,WCC,0,34,28,19.0,117.6,98.6,0.883,58.4,46.2,0.09999999999999964,15.4,3.1000000000000014,15.5,29.8,26.7,29.0,24.1,56.4,44.8,41.0,32.7,62.5,2.0,,,2016
3085,Saint Peter's,MAAC,0,30,14,-6.200000000000003,95.1,101.3,0.3266,47.7,47.8,-1.8000000000000007,19.5,4.099999999999998,17.7,30.4,26.3,35.1,31.7,47.0,45.7,32.7,34.1,65.7,-10.7,,,2016
3086,Sam Houston St.,Slnd,0,30,15,-6.300000000000011,101.1,107.4,0.3323,49.3,51.9,1.8000000000000007,16.9,5.100000000000001,18.7,28.8,23.7,36.6,44.8,48.0,50.9,34.1,35.6,67.8,-8.9,,,2016
3087,Samford,SC,0,31,11,-7.0,101.1,108.1,0.3177,50.1,51.4,1.2999999999999972,19.6,-3.1000000000000014,20.9,29.4,32.5,44.7,42.9,51.0,48.9,31.9,37.0,68.9,-14.8,,,2016
3088,San Diego,WCC,0,29,8,-8.200000000000003,92.8,101.0,0.2743,45.2,50.0,-3.200000000000003,20.6,-2.8000000000000007,17.4,26.0,28.8,33.9,42.1,46.1,48.1,29.2,36.2,67.0,-13.5,,,2016
3089,San Diego St.,MWC,0,36,26,13.700000000000003,104.0,90.3,0.8366,47.2,42.5,-0.3999999999999986,18.4,6.699999999999999,18.0,33.9,27.2,42.5,31.3,46.3,41.6,32.6,29.4,65.9,0.1,,,2016
3090,San Francisco,WCC,0,29,14,-4.099999999999994,105.5,109.6,0.3908,50.0,51.7,-1.8000000000000007,17.8,3.1999999999999993,16.0,33.4,30.2,39.1,35.8,48.5,47.8,35.1,38.6,71.1,-8.4,,,2016
3091,San Jose St.,MWC,0,28,6,-6.1000000000000085,96.3,102.4,0.329,46.8,49.6,-2.0,19.2,-2.599999999999998,17.2,27.1,29.7,38.5,47.5,48.2,47.9,29.8,35.4,70.6,-15.4,,,2016
3092,Santa Clara,WCC,0,30,10,-6.1000000000000085,101.1,107.2,0.3383,47.9,50.8,-0.1999999999999993,16.9,-5.600000000000001,16.7,24.4,30.0,33.8,36.8,45.2,50.4,34.8,34.4,66.5,-11.9,,,2016
3093,Savannah St.,MEAC,0,30,14,-15.700000000000003,86.8,102.5,0.1279,45.1,49.5,0.3000000000000007,21.9,-5.0,22.2,25.8,30.8,39.8,41.0,44.2,48.6,31.1,34.2,67.1,-11.2,,,2016
3094,Seattle,WAC,0,30,13,-10.900000000000006,94.0,104.9,0.2194,47.5,49.1,-4.200000000000003,23.1,1.1999999999999993,18.9,32.5,31.3,36.0,34.9,44.7,47.7,35.5,33.9,66.7,-11.2,,,2016
3095,Seton Hall,BE,1,34,25,19.39999999999999,110.8,91.4,0.9014,49.8,45.4,0.10000000000000142,19.4,3.900000000000002,19.5,34.7,30.8,40.4,33.8,48.8,44.3,34.7,31.7,70.4,5.3,6.0,R64,2016
3096,Siena,MAAC,0,34,21,2.799999999999997,106.8,104.0,0.5747,52.0,47.2,-4.899999999999999,22.2,9.100000000000001,17.3,39.1,30.0,40.8,38.4,50.7,46.7,36.8,32.1,71.1,-6.4,,,2016
3097,SIU Edwardsville,OVC,0,28,6,-13.700000000000003,94.6,108.3,0.1733,44.8,51.8,-2.099999999999998,19.7,3.099999999999998,17.6,32.4,29.3,36.9,43.9,44.4,50.0,30.4,37.2,67.3,-16.7,,,2016
3098,SMU,Amer,0,30,25,20.10000000000001,117.2,97.1,0.8974,55.3,46.6,-0.5,18.8,12.700000000000003,18.3,41.2,28.5,33.8,30.4,52.5,44.6,42.0,33.1,66.6,3.6,,,2016
3099,South Alabama,SB,0,31,12,-8.0,95.1,103.1,0.2814,46.1,48.4,-2.6000000000000014,20.6,-2.0,18.0,30.5,32.5,38.3,38.7,45.1,48.4,31.9,32.2,70.6,-12.6,,,2016
3100,South Carolina,SEC,1,33,24,12.799999999999997,108.1,95.3,0.809,48.5,47.4,1.6000000000000014,18.9,8.0,20.5,37.5,29.5,43.2,38.2,46.6,42.9,35.4,35.8,71.2,1.8,,,2016
3101,South Carolina St.,MEAC,0,32,17,-10.799999999999997,101.8,112.6,0.2391,49.8,50.7,0.5,17.0,-2.299999999999997,17.5,29.1,31.4,34.8,38.7,49.6,49.9,33.6,34.6,68.5,-9.5,,,2016
3102,South Dakota,Sum,0,30,12,-5.200000000000003,104.7,109.9,0.3625,51.7,54.2,2.6000000000000014,16.4,-5.199999999999999,19.0,25.0,30.2,30.1,40.9,50.5,50.9,36.4,39.8,71.5,-11.6,,,2016
3103,South Dakota St.,Sum,0,32,24,9.400000000000006,110.5,101.1,0.737,51.3,48.0,0.09999999999999787,17.1,6.899999999999999,17.2,32.4,25.5,40.2,40.2,49.7,47.1,36.1,33.3,69.2,-1.2,12.0,R64,2016
3104,South Florida,Amer,0,33,8,-6.200000000000003,97.6,103.8,0.3312,45.4,47.2,-7.599999999999998,21.9,2.1000000000000014,14.3,34.6,32.5,33.0,35.6,46.2,46.9,28.6,31.9,67.7,-14.8,,,2016
3105,Southeast Missouri St.,OVC,0,27,3,-17.900000000000006,91.0,108.9,0.1126,44.1,54.0,-1.3000000000000007,19.8,-1.1000000000000014,18.5,28.5,29.6,35.7,31.9,44.6,55.3,28.8,34.7,71.9,-19.2,,,2016
3106,Southeastern Louisiana,Slnd,0,31,10,-15.899999999999991,96.2,112.1,0.1468,51.1,52.1,-2.3999999999999986,21.5,-4.200000000000003,19.1,29.4,33.6,37.0,41.9,49.1,49.5,36.5,37.5,69.0,-15.8,,,2016
3107,Southern,SWAC,0,32,19,-7.299999999999997,98.9,106.2,0.3065,48.5,47.9,3.3000000000000007,16.3,-3.099999999999998,19.6,28.1,31.2,38.1,39.9,47.6,47.7,33.8,32.2,69.5,-8.1,16.0,R68,2016
3108,Southern Illinois,MVC,0,32,22,2.5,105.0,102.5,0.5679,51.1,50.9,1.9000000000000021,19.4,6.099999999999998,21.3,31.7,25.6,39.3,44.9,51.0,52.6,34.3,31.8,70.5,-3.3,,,2016
3109,Southern Miss,CUSA,0,27,7,-14.900000000000006,94.6,109.5,0.1566,49.4,51.6,-2.6000000000000014,20.3,-6.099999999999998,17.7,23.3,29.4,36.1,38.9,45.2,50.2,35.9,35.5,64.1,-15.9,,,2016
3110,Southern Utah,BSky,0,28,4,-20.5,97.3,117.8,0.1001,49.3,57.7,-1.4000000000000021,18.8,-7.300000000000001,17.4,23.9,31.2,35.4,45.0,46.5,55.0,36.4,42.2,68.8,-18.6,,,2016
3111,St. Bonaventure,A10,0,31,22,8.799999999999997,113.2,104.4,0.7173,51.5,49.6,2.5,16.5,-2.099999999999998,19.0,31.3,33.4,37.5,37.4,48.8,50.5,37.3,32.1,68.9,-0.1,,,2016
3112,St. Francis NY,NEC,0,31,14,-12.600000000000009,92.3,104.9,0.1859,45.9,46.6,-1.7999999999999972,20.4,2.0000000000000036,18.6,32.2,30.2,36.1,34.9,46.2,45.6,30.3,33.1,66.4,-13.7,,,2016
3113,St. Francis PA,NEC,0,29,12,-13.600000000000009,99.6,113.2,0.1867,48.3,50.8,-2.1000000000000014,18.5,0.6999999999999993,16.4,31.5,30.8,38.5,29.9,45.3,52.3,35.8,32.1,67.0,-13.5,,,2016
3114,St. John's,BE,1,31,7,-4.299999999999997,96.3,100.6,0.3775,45.4,51.1,-0.7999999999999972,20.9,-3.3999999999999986,20.1,27.5,30.9,38.0,43.3,44.1,49.1,32.0,36.6,72.9,-11.2,,,2016
3115,Stanford,P12,1,29,14,6.799999999999997,106.7,99.9,0.68,47.5,52.0,2.3000000000000007,17.5,-1.3000000000000007,19.8,30.8,32.1,45.3,39.9,47.4,49.9,31.8,36.9,66.7,-2.6,,,2016
3116,Stephen F. Austin,Slnd,0,30,24,13.799999999999997,110.3,96.5,0.8235,54.8,49.5,8.2,17.7,2.8000000000000007,25.9,33.5,30.7,34.3,40.2,54.5,49.7,36.9,32.8,68.2,-1.2,14.0,R32,2016
3117,Stetson,ASun,0,30,8,-10.700000000000003,103.0,113.7,0.2436,51.2,54.5,-1.1000000000000014,16.8,-7.699999999999999,15.7,25.2,32.9,33.8,30.8,49.4,54.7,36.2,35.9,71.4,-16.6,,,2016
3118,Stony Brook,AE,0,31,24,5.3999999999999915,104.6,99.2,0.648,52.2,47.6,1.0999999999999979,17.3,8.799999999999997,18.4,34.8,26.0,32.2,27.6,50.7,45.8,37.2,34.1,67.8,-1.1,13.0,R64,2016
3119,Syracuse,ACC,1,37,23,18.30000000000001,111.9,93.6,0.8857,50.0,47.3,2.299999999999997,18.1,-1.7999999999999972,20.4,33.5,35.3,35.4,28.0,47.2,48.1,36.0,30.7,65.5,-0.3,10.0,F4,2016
3120,TCU,B12,1,33,12,3.0999999999999943,100.1,97.0,0.5873,45.7,50.9,0.40000000000000213,20.7,-2.1999999999999993,21.1,29.3,31.5,45.6,41.4,43.7,50.2,33.5,34.8,70.3,-6.7,,,2016
3121,Temple,Amer,0,33,21,8.899999999999991,106.3,97.4,0.7318,47.0,46.4,2.3999999999999986,13.8,-0.5999999999999979,16.2,29.1,29.7,26.6,28.7,44.9,46.3,33.7,31.2,66.5,-0.1,10.0,R64,2016
3122,Tennessee,SEC,1,34,15,8.5,110.5,102.0,0.7154,48.0,48.5,1.5,15.8,-2.3999999999999986,17.3,32.1,34.5,34.1,37.3,47.4,47.1,32.7,34.2,70.0,-5.8,,,2016
3123,Tennessee Martin,OVC,0,33,18,-5.400000000000006,103.3,108.7,0.3569,50.5,50.8,-1.1999999999999993,18.2,0.10000000000000142,17.0,29.5,29.4,35.6,30.0,49.8,50.8,34.4,33.8,67.5,-9.0,,,2016
3124,Tennessee St.,OVC,0,29,18,-0.20000000000000284,99.8,100.0,0.4932,50.4,49.5,2.400000000000002,19.2,2.3999999999999986,21.6,31.4,29.0,41.5,42.7,50.0,45.4,34.1,36.8,68.8,-6.0,,,2016
3125,Tennessee Tech,OVC,0,29,17,-4.6000000000000085,106.6,111.2,0.3807,52.4,50.6,-1.8000000000000007,17.8,-4.299999999999997,16.0,27.6,31.9,44.0,32.8,51.3,48.5,35.9,36.4,70.1,-6.0,,,2016
3126,Texas,B12,1,33,20,16.60000000000001,112.2,95.6,0.8627,49.4,47.7,3.0999999999999996,15.4,-1.3000000000000007,18.5,30.7,32.0,39.5,38.4,48.5,45.8,34.1,34.5,66.3,3.2,6.0,R64,2016
3127,Texas A&M,SEC,1,37,28,20.799999999999997,113.0,92.2,0.9126,51.2,47.4,3.3000000000000007,17.4,5.599999999999998,20.7,34.8,29.2,38.1,32.3,51.3,45.6,34.1,33.3,68.4,5.2,3.0,S16,2016
3128,Texas A&M Corpus Chris,Slnd,0,31,23,-2.700000000000003,100.7,103.4,0.4251,49.2,48.9,4.800000000000001,17.7,-2.3000000000000043,22.5,30.9,33.2,37.7,44.5,48.2,46.6,34.1,35.2,69.3,-1.9,,,2016
3129,Texas Southern,SWAC,0,33,18,-3.700000000000003,105.0,108.7,0.4028,51.8,49.2,-3.5,19.3,6.899999999999999,15.8,35.3,28.4,41.5,24.6,52.3,48.7,33.8,33.5,68.4,-7.7,,,2016
3130,Texas St.,SB,0,29,13,-4.400000000000006,98.5,102.9,0.3769,46.6,49.6,3.0,17.8,-0.8000000000000007,20.8,29.8,30.6,37.7,35.6,46.0,47.9,32.1,35.1,64.2,-11.1,,,2016
3131,Texas Tech,B12,1,32,19,14.199999999999989,113.1,98.9,0.8227,50.0,49.6,1.1999999999999993,17.8,-0.9999999999999964,19.0,31.3,32.3,42.2,32.9,49.2,47.2,34.6,35.6,67.2,1.3,8.0,R64,2016
3132,The Citadel,SC,0,29,7,-16.39999999999999,100.9,117.3,0.1504,48.8,57.6,2.400000000000002,16.9,-9.099999999999998,19.3,26.7,35.8,31.1,44.4,50.1,59.8,31.7,35.2,81.9,-17.8,,,2016
3133,Toledo,MAC,0,31,16,5.0,107.9,102.9,0.6338,52.7,51.0,0.6999999999999993,16.6,3.299999999999997,17.3,27.9,24.6,34.3,28.8,51.7,46.6,36.3,38.9,70.0,-9.8,,,2016
3134,Towson,CAA,0,31,18,1.2999999999999972,104.5,103.2,0.5364,46.9,48.4,-0.1999999999999993,17.9,10.999999999999996,17.7,38.3,27.3,45.1,41.0,46.3,46.2,32.1,35.2,66.6,-6.2,,,2016
3135,Troy,SB,0,29,8,-8.799999999999997,97.8,106.6,0.2705,45.7,51.1,1.1000000000000014,16.7,-2.1000000000000014,17.8,29.4,31.5,37.2,35.8,44.8,49.5,31.5,36.0,69.4,-15.3,,,2016
3136,Tulane,Amer,0,34,13,-3.1000000000000085,96.8,99.9,0.4118,45.4,48.4,-1.1000000000000014,19.5,2.3000000000000007,18.4,32.1,29.8,31.3,36.2,45.5,46.4,30.1,35.2,68.5,-11.1,,,2016
3137,Tulsa,Amer,0,32,20,9.900000000000006,109.5,99.6,0.7486,50.3,48.2,4.799999999999999,15.6,-2.5,20.4,28.0,30.5,39.6,34.6,51.1,45.0,32.6,35.9,69.4,-1.2,11.0,R68,2016
3138,UAB,CUSA,0,32,25,4.299999999999997,108.1,103.8,0.6163,53.6,48.6,0.1999999999999993,17.8,2.0,18.0,32.4,30.4,33.4,29.8,52.6,48.1,37.0,33.1,69.0,-1.0,,,2016
3139,UC Davis,BW,0,28,9,-5.799999999999997,93.0,98.8,0.3345,47.9,48.3,-1.0,20.7,-3.3999999999999986,19.7,25.0,28.4,33.6,31.8,45.5,48.7,35.9,31.7,66.9,-12.9,,,2016
3140,UC Irvine,BW,0,36,26,8.799999999999997,105.5,96.7,0.7317,51.1,44.6,-0.8000000000000007,18.2,0.9000000000000021,17.4,29.1,28.2,35.1,34.7,49.3,41.6,36.7,33.2,68.1,-0.8,,,2016
3141,UC Riverside,BW,0,31,12,-5.0,99.6,104.6,0.3652,48.9,49.1,-2.5,19.7,0.29999999999999716,17.2,28.4,28.1,36.8,38.3,47.0,47.6,34.5,34.8,68.0,-13.2,,,2016
3142,UC Santa Barbara,BW,0,32,18,8.399999999999991,106.3,97.9,0.7195,50.3,46.7,-1.0,18.5,0.9000000000000021,17.5,28.8,27.9,27.4,41.8,48.4,47.8,35.8,30.0,67.6,-4.8,,,2016
3143,UCF,Amer,0,30,12,-2.1999999999999886,99.9,102.1,0.4376,49.2,47.1,-7.9,21.3,0.8000000000000007,13.4,31.3,30.5,37.2,25.1,50.1,46.4,31.8,32.3,68.6,-10.1,,,2016
3144,UCLA,P12,1,32,15,11.899999999999991,111.6,99.7,0.7843,50.3,49.7,-0.7999999999999972,16.9,2.3999999999999986,16.1,32.8,30.4,32.3,33.9,48.8,47.6,36.3,35.4,70.4,-3.9,,,2016
3145,UMass Lowell,AE,0,28,10,-15.599999999999994,99.4,115.0,0.1581,53.6,54.5,-2.1000000000000014,21.3,-7.799999999999997,19.2,25.1,32.9,33.2,38.4,53.2,53.9,36.2,37.1,73.7,-13.2,,,2016
3146,UMBC,AE,0,32,7,-18.700000000000003,98.6,117.3,0.1193,50.1,56.6,2.0,17.4,-4.0,19.4,24.9,28.9,42.2,38.8,50.4,56.4,33.1,38.0,70.1,-20.5,,,2016
3147,UMKC,WAC,0,28,9,-8.699999999999989,101.9,110.6,0.2797,48.8,50.3,-2.1999999999999993,19.4,1.5000000000000036,17.2,32.7,31.2,35.3,44.1,45.5,48.9,36.8,35.1,67.1,-12.9,,,2016
3148,UNC Asheville,BSth,0,32,20,1.7999999999999972,101.2,99.4,0.5487,49.6,49.3,3.599999999999998,18.6,2.3000000000000007,22.2,31.6,29.3,41.8,33.0,50.2,52.1,32.1,29.6,71.0,-6.3,15.0,R64,2016
3149,UNC Greensboro,SC,0,31,12,-4.8999999999999915,101.4,106.3,0.368,51.3,51.9,-0.3000000000000007,17.7,-0.3999999999999986,17.4,27.1,27.5,28.0,38.5,49.1,49.0,36.3,37.4,68.3,-12.7,,,2016
3150,UNC Wilmington,CAA,0,31,23,8.599999999999994,109.5,100.9,0.7186,51.2,47.5,3.9999999999999982,15.9,2.0,19.9,32.1,30.1,35.6,55.2,51.0,46.1,34.4,33.9,71.3,-0.7,13.0,R64,2016
3151,UNLV,MWC,0,31,16,5.200000000000003,103.2,98.0,0.644,49.7,47.1,0.6000000000000014,18.9,-2.3000000000000007,19.5,28.3,30.6,40.9,40.1,50.1,46.1,32.8,32.7,73.6,-6.3,,,2016
3152,USC,P12,1,34,21,15.0,113.7,98.7,0.8352,52.2,47.3,0.09999999999999787,16.6,0.5,16.7,32.1,31.6,35.1,28.3,49.4,46.6,38.7,32.5,72.1,0.2,8.0,R64,2016
3153,USC Upstate,ASun,0,28,7,-14.299999999999997,100.0,114.3,0.1782,50.1,54.6,-5.1,20.2,1.2000000000000028,15.1,33.1,31.9,30.9,36.6,48.4,53.1,35.7,38.1,67.2,-16.2,,,2016
3154,UT Arlington,SB,0,34,23,7.3999999999999915,106.1,98.7,0.6962,49.2,47.0,1.4000000000000021,18.7,10.099999999999998,20.1,36.3,26.2,34.4,43.3,49.5,44.4,32.5,33.7,73.2,-3.9,,,2016
3155,UT Rio Grande Valley,WAC,0,27,5,-21.30000000000001,94.1,115.4,0.0872,47.2,52.1,-3.299999999999999,17.7,-12.700000000000003,14.4,23.0,35.7,29.6,31.1,45.7,51.9,33.1,35.0,68.5,-17.0,,,2016
3156,Utah,P12,1,35,26,18.5,115.8,97.3,0.8807,55.1,48.0,-2.8999999999999986,18.2,1.3999999999999986,15.3,29.2,27.8,37.9,23.0,55.5,44.5,36.3,37.1,66.9,5.6,3.0,R32,2016
3157,Utah St.,MWC,0,29,14,4.200000000000003,110.3,106.1,0.6086,52.2,51.1,-1.0,17.5,0.5,16.5,29.2,28.7,33.6,33.2,49.2,50.1,37.9,35.2,67.7,-7.4,,,2016
3158,Utah Valley,WAC,0,27,9,-10.399999999999991,99.4,109.8,0.241,48.6,49.9,-0.7999999999999972,17.4,-8.100000000000001,16.6,22.9,31.0,34.5,37.7,46.3,50.3,34.6,32.6,75.3,-12.2,,,2016
3159,UTEP,CUSA,0,32,18,-3.299999999999997,102.9,106.2,0.4097,52.4,49.5,2.099999999999998,17.1,-7.199999999999999,19.2,24.5,31.7,40.9,36.6,51.3,48.3,36.5,34.2,72.5,-9.7,,,2016
3160,UTSA,CUSA,0,30,4,-19.099999999999994,96.9,116.0,0.1125,47.0,59.0,-0.9000000000000021,18.1,-1.8000000000000007,17.2,26.0,27.8,37.4,46.2,46.5,57.2,32.1,41.3,73.1,-20.4,,,2016
3161,Valparaiso,Horz,0,35,28,14.799999999999997,106.6,91.8,0.8476,50.7,44.5,-0.5,19.0,10.400000000000002,18.5,35.2,24.8,35.1,38.7,48.3,41.5,36.5,33.9,67.5,0.4,,,2016
3162,Vanderbilt,SEC,1,33,19,21.299999999999997,114.5,93.2,0.9148,52.9,43.1,-2.6000000000000014,16.8,-2.1000000000000014,14.2,27.2,29.3,39.8,34.4,50.1,42.6,38.2,29.4,68.7,-0.3,11.0,R68,2016
3163,VCU,A10,0,36,25,17.89999999999999,112.1,94.2,0.8811,51.0,49.2,5.099999999999998,16.3,5.5000000000000036,21.4,33.2,27.7,32.2,36.8,50.1,48.6,35.2,33.7,70.3,-0.1,10.0,R32,2016
3164,Vermont,AE,0,36,22,1.5,107.3,105.8,0.5414,54.1,49.3,-2.5,19.2,0.3000000000000007,16.7,28.5,28.2,38.2,37.4,52.6,46.3,38.2,37.0,68.5,-6.6,,,2016
3165,Villanova,BE,1,40,35,32.19999999999999,123.1,90.9,0.9703,56.1,46.7,4.300000000000001,16.3,-1.1999999999999993,20.6,28.2,29.4,34.1,30.0,57.4,44.1,36.2,33.9,66.7,8.9,2.0,Champions,2016
3166,Virginia,ACC,1,37,29,28.900000000000006,119.9,91.0,0.96,54.8,48.4,3.700000000000001,15.1,4.699999999999999,18.8,29.9,25.2,32.1,33.4,52.6,46.3,40.3,34.7,61.9,8.6,1.0,E8,2016
3167,Virginia Tech,ACC,1,35,20,11.700000000000003,109.5,97.8,0.7855,50.0,49.0,-0.10000000000000142,18.0,-1.5,17.9,30.3,31.8,49.4,33.5,49.1,50.1,34.8,31.3,70.5,-0.5,,,2016
3168,VMI,SC,0,27,6,-14.799999999999997,96.0,110.8,0.1606,47.1,53.0,0.1999999999999993,18.5,-7.699999999999999,18.7,26.3,34.0,27.0,41.4,45.7,51.2,32.5,37.4,69.3,-16.1,,,2016
3169,Wagner,NEC,0,33,22,-1.8000000000000114,99.6,101.4,0.449,47.6,46.8,1.0999999999999979,19.6,9.399999999999999,20.7,36.9,27.5,32.6,44.3,46.4,45.6,33.6,32.7,66.7,-7.0,,,2016
3170,Wake Forest,ACC,1,31,11,7.5,106.9,99.4,0.6977,49.4,49.5,-4.900000000000002,20.1,1.5000000000000036,15.2,32.7,31.2,43.2,38.6,50.4,49.2,31.6,33.4,72.4,-6.2,,,2016
3171,Washington,P12,1,34,19,12.0,110.1,98.1,0.7905,48.1,47.9,3.1000000000000014,17.4,-2.3000000000000043,20.5,33.4,35.7,41.2,44.6,47.3,47.2,33.1,33.1,78.2,-2.2,,,2016
3172,Washington St.,P12,1,30,8,-2.9000000000000057,101.1,104.0,0.4185,50.7,49.9,-5.0,19.7,-5.700000000000003,14.7,23.9,29.6,31.1,37.5,50.3,48.2,34.6,35.9,69.7,-10.4,,,2016
3173,Weber St.,BSky,0,32,23,2.200000000000003,101.7,99.5,0.5599,54.5,47.4,-4.000000000000002,19.6,0.29999999999999716,15.6,25.9,25.6,45.7,28.1,55.3,45.2,35.5,35.6,67.7,-3.7,15.0,R64,2016
3174,West Virginia,B12,1,35,26,24.39999999999999,114.8,90.4,0.9396,49.8,48.4,5.0,20.0,14.899999999999999,25.0,42.0,27.1,46.2,55.3,50.3,47.7,32.5,33.1,70.9,7.4,3.0,R64,2016
3175,Western Carolina,SC,0,31,13,-5.0,99.2,104.2,0.3609,48.8,51.0,0.8000000000000007,20.0,-2.3000000000000043,20.8,30.4,32.7,38.2,45.0,48.3,49.6,33.0,35.6,70.0,-10.4,,,2016
3176,Western Illinois,Sum,0,24,7,-6.700000000000003,99.5,106.2,0.3205,49.3,50.1,-3.0,18.2,-1.5,15.2,25.5,27.0,32.0,42.4,46.0,46.4,37.8,39.1,68.6,-11.4,,,2016
3177,Western Kentucky,CUSA,0,32,16,0.29999999999999716,108.1,107.8,0.509,52.5,52.4,-4.0,19.0,5.0,15.0,33.6,28.6,39.6,30.0,51.5,50.4,36.3,37.3,67.8,-9.5,,,2016
3178,Western Michigan,MAC,0,30,11,-2.0999999999999943,102.4,104.5,0.4417,47.6,52.0,-0.7999999999999972,17.9,5.100000000000001,17.1,30.6,25.5,43.8,38.5,46.3,51.0,33.7,35.6,69.0,-12.2,,,2016
3179,Wichita St.,MVC,0,34,25,22.5,110.3,87.8,0.9321,48.9,44.7,8.5,14.7,8.099999999999998,23.2,31.7,23.6,37.4,45.4,49.2,42.1,32.3,32.7,66.8,0.2,11.0,R32,2016
3180,William & Mary,CAA,0,29,18,8.800000000000011,112.4,103.6,0.7192,54.9,49.5,-0.5999999999999996,15.9,-1.3999999999999986,15.3,25.8,27.2,36.6,27.9,54.8,49.4,36.7,33.1,69.2,-3.8,,,2016
3181,Winthrop,BSth,0,29,20,-1.6000000000000085,105.8,107.4,0.4576,54.2,47.7,-1.9000000000000004,17.8,-6.0,15.9,26.0,32.0,41.1,31.9,53.9,47.1,36.4,32.7,73.7,-4.9,,,2016
3182,Wisconsin,B10,1,35,22,15.299999999999997,108.8,93.5,0.8509,48.5,48.1,1.5,17.1,5.400000000000002,18.6,33.1,27.7,38.0,33.6,46.6,44.8,34.9,37.4,64.1,0.4,7.0,S16,2016
3183,Wofford,SC,0,30,13,-2.5999999999999943,104.9,107.5,0.4303,51.7,54.0,-0.3999999999999986,18.0,0.3000000000000007,17.6,26.2,25.9,38.4,41.5,45.8,54.3,40.9,35.5,66.2,-10.4,,,2016
3184,Wright St.,Horz,0,33,20,3.1000000000000085,100.4,97.3,0.5879,51.4,48.6,4.100000000000001,16.5,-6.399999999999999,20.6,19.1,25.5,33.0,48.3,48.3,48.1,37.8,33.0,66.3,-6.1,,,2016
3185,Wyoming,MWC,0,30,12,0.29999999999999716,108.3,108.0,0.5092,53.4,50.1,-1.1999999999999993,17.0,-12.299999999999997,15.8,18.1,30.4,45.9,39.1,50.8,48.4,37.2,35.4,65.6,-10.6,,,2016
3186,Xavier,BE,1,34,28,22.700000000000003,117.0,94.3,0.9229,51.4,47.8,1.9000000000000021,17.4,9.200000000000003,19.3,35.2,26.0,41.7,33.6,49.8,48.6,36.3,31.1,72.4,7.7,2.0,R32,2016
3187,Yale,Ivy,0,29,22,13.5,109.1,95.6,0.8209,52.2,46.7,-2.099999999999998,19.9,14.999999999999996,17.8,39.3,24.3,41.7,33.3,51.4,45.5,36.0,32.7,66.8,-0.1,12.0,R32,2016
3188,Youngstown St.,Horz,0,30,9,-11.700000000000003,101.6,113.3,0.2215,49.0,53.6,0.09999999999999964,15.6,-11.099999999999998,15.7,22.7,33.8,29.8,32.5,45.5,54.5,37.0,34.6,73.2,-14.0,,,2016
3189,Wisconsin,B10,1,40,36,35.5,129.1,93.6,0.9758,54.8,47.7,3.4000000000000004,12.4,8.400000000000002,15.8,32.1,23.7,36.2,22.4,54.8,44.7,36.5,37.5,59.3,11.3,1.0,2ND,2015
3190,Duke,ACC,1,39,35,34.60000000000001,125.2,90.6,0.9764,56.6,46.5,2.3000000000000007,16.3,5.599999999999998,18.6,35.8,30.2,39.8,23.9,55.9,46.3,38.7,31.4,66.4,10.7,1.0,Champions,2015
3191,Arizona,P12,1,38,34,30.599999999999994,117.5,86.9,0.97,53.5,45.1,4.100000000000001,16.5,12.100000000000001,20.6,34.5,22.4,47.1,37.3,53.3,42.7,36.0,33.5,66.7,9.0,2.0,E8,2015
3192,Gonzaga,WCC,0,37,34,27.10000000000001,120.2,93.1,0.9498,57.9,44.2,1.0,16.1,5.899999999999999,17.1,33.9,28.0,38.7,30.5,57.0,42.0,40.0,33.0,65.2,7.8,2.0,E8,2015
3193,Louisville,ACC,1,36,27,22.0,109.4,87.4,0.929,47.7,44.0,4.100000000000001,17.2,3.900000000000002,21.3,34.7,30.8,38.7,33.3,48.4,43.3,30.7,30.3,65.6,5.8,4.0,E8,2015
